19,50000	20,25000	21,00000	21,75000	22,50000	23,25000	24,00000	24,75000	25,50000	26,25000	27,00000	27,75000	28,50000	29,25000	30,00000	30,75000	31,50000	32,25000	33,00000	33,75000	34,50000
19,50000	20,25000	21,00000	21,75000	22,50000	23,25000	24,00000	24,75000	25,50000	26,25000	27,00000	27,75000	28,50000	29,25000	30,00000	30,75000	31,50000	32,25000	33,00000	33,75000	34,50000
0,14453	0,10558	0,07954	0,07274	0,07391	0,07628	0,07703	0,07404	0,07985	0,09288	0,10211	0,10660	0,10611	0,10540	0,09706	0,08725	0,09372	0,11361	0,13114	0,12687	0,12449
0,12748	0,09740	0,08398	0,08408	0,08585	0,08587	0,08712	0,08715	0,09425	0,09828	0,10611	0,11080	0,11659	0,11468	0,10451	0,10167	0,12154	0,14515	0,14715	0,13614	0,12710
0,10909	0,09046	0,09002	0,09406	0,09819	0,09564	0,09785	0,09796	0,10191	0,10754	0,11190	0,12314	0,13685	0,13796	0,13666	0,14287	0,16503	0,16758	0,15694	0,13541	0,12459
0,08957	0,08766	0,09842	0,10668	0,11139	0,11318	0,11253	0,11210	0,11052	0,11935	0,12936	0,15180	0,16778	0,18246	0,19537	0,20860	0,21130	0,18446	0,15095	0,12508	0,11983
0,07656	0,08959	0,10660	0,11792	0,12993	0,13592	0,13008	0,12678	0,12781	0,14423	0,16638	0,19939	0,22856	0,25736	0,27810	0,28240	0,25298	0,19592	0,14381	0,11694	0,10966
0,07289	0,09295	0,11054	0,13479	0,15404	0,15621	0,14874	0,14153	0,14769	0,17505	0,21489	0,25996	0,30752	0,34548	0,37058	0,35320	0,29237	0,20849	0,14394	0,11674	0,10846
0,07432	0,10061	0,12199	0,15294	0,17620	0,17851	0,16054	0,14616	0,16008	0,19231	0,24845	0,31310	0,37276	0,41755	0,42557	0,39167	0,31672	0,22137	0,15317	0,12860	0,11707
0,08750	0,11100	0,13708	0,16664	0,19088	0,18311	0,16082	0,14527	0,15091	0,18392	0,24197	0,31889	0,38698	0,42297	0,41158	0,36765	0,29635	0,21680	0,16480	0,14295	0,13584
0,10706	0,13657	0,16077	0,18358	0,19432	0,17528	0,14803	0,13643	0,13532	0,15409	0,20363	0,28408	0,34746	0,36215	0,33171	0,29048	0,24414	0,20172	0,17128	0,16107	0,15065
0,13132	0,16528	0,18789	0,20014	0,18953	0,15664	0,13072	0,11967	0,12087	0,12750	0,15608	0,22514	0,28242	0,27740	0,23235	0,20153	0,17614	0,17146	0,17334	0,17791	0,16706
0,15904	0,20139	0,22010	0,21411	0,18715	0,14127	0,10876	0,10303	0,11419	0,12297	0,13917	0,18907	0,22032	0,19840	0,15778	0,13847	0,13074	0,14469	0,17063	0,19009	0,18241
0,19315	0,24636	0,25959	0,23200	0,18586	0,13462	0,09910	0,09095	0,11187	0,13400	0,15652	0,18762	0,18649	0,14848	0,12023	0,11172	0,11606	0,13839	0,17212	0,19244	0,18208
0,22254	0,29183	0,30876	0,25953	0,19361	0,13997	0,09971	0,08758	0,10994	0,15254	0,18756	0,20752	0,19355	0,14741	0,11815	0,11330	0,12929	0,14932	0,17507	0,18381	0,16329
0,22965	0,32554	0,35355	0,29670	0,22185	0,15142	0,10637	0,09035	0,10746	0,15524	0,21013	0,24483	0,24314	0,20867	0,17928	0,17033	0,17109	0,17681	0,17872	0,16686	0,13446
0,21926	0,32246	0,37174	0,33833	0,26037	0,18070	0,11998	0,09059	0,09775	0,15093	0,21879	0,28831	0,33291	0,34055	0,32849	0,30664	0,27392	0,22924	0,18813	0,14491	0,10371
0,19058	0,28136	0,34601	0,34823	0,29661	0,21339	0,13991	0,08577	0,08689	0,13606	0,21828	0,32019	0,41275	0,49467	0,52663	0,49887	0,42708	0,31527	0,21879	0,14543	0,09043
0,14894	0,22956	0,29063	0,31615	0,30002	0,24329	0,15893	0,09063	0,07593	0,12115	0,20755	0,32492	0,44834	0,58601	0,66981	0,66797	0,57010	0,42372	0,28584	0,18051	0,11435
0,11411	0,17936	0,22988	0,25969	0,26385	0,23921	0,17740	0,10257	0,07029	0,10384	0,18606	0,29314	0,42502	0,59106	0,70134	0,72544	0,64339	0,49301	0,34863	0,22203	0,15213
0,09132	0,13987	0,17469	0,19573	0,20061	0,20024	0,16875	0,11731	0,07098	0,08493	0,15289	0,25778	0,38473	0,52964	0,64113	0,67152	0,61043	0,48875	0,35911	0,25265	0,18535
0,08439	0,11657	0,13887	0,14794	0,14568	0,14919	0,14193	0,11304	0,07443	0,07133	0,12408	0,21099	0,32684	0,45026	0,53945	0,56944	0,52069	0,43070	0,33935	0,24773	0,19223
0,08794	0,10461	0,11687	0,12125	0,11603	0,11137	0,10869	0,10112	0,08085	0,06756	0,08964	0,16373	0,26300	0,36386	0,43455	0,45469	0,41670	0,35529	0,28533	0,23297	0,17428
